Id,Country,University Name,logo local Location,Logo live URL,bg image local,bg image live URL,University node URL,University Url,Status,Research Output,Total Students,Academic Faculty Staff
"0","india","West Bengal University of Tech ...""null","","null","null","/node/297295","null","null","null","null","null"
"0","india","Jamia Hamdard, New Delhi""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jamia-hamdard-new-delhi_592560e19988f300e2320f1b_medium_0.jpg","null","null","/node/295743","null","null","null","null","null"
"0","india","Tezpur University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tezpur-university_22940_medium.jpg","null","null","/node/295532","null","null","null","null","null"
"0","india","Goa University""null","","null","null","/node/295751","null","null","null","null","null"
"0","india","Mangalore University, Mangalore""null","","null","null","/node/295734","null","null","null","null","null"
"0","india","Bangalore University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bangalore-university_592560e19988f300e2320eed_medium_0.jpg","null","null","/node/295758","null","null","null","null","null"
"0","india","Kurukshetra University, Kurukshetra""null","","null","null","/node/295737","null","null","null","null","null"
"0","india","Dr. Harisingh Gour University ...""null","","null","null","/node/295754","null","null","null","null","null"
"0","india","Andhra University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/andhra-university_592560cf2aeae70239af4e06_medium.jpg","null","null","/node/296991","null","null","null","null","null"
"0","india","Maharaja Sayajirao University ...""null","","null","null","/node/295735","null","null","null","null","null"
"0","india","Vellore Institute of Technology""null","","null","null","/node/295573","null","null","null","null","null"
"0","india","National Institute of Technolo ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-institute-of-technology-karnataka-surathkal_592560ea9988f300e232282a_medium.jpg","null","null","/node/379195","null","null","null","null","null"
"0","india","Thapar Institute of Engineerin ...""null","","null","null","/node/295579","null","null","null","null","null"
"0","india","Kuvempu University, Shankaraghatta""null","","null","null","/node/295736","null","null","null","null","null"
"0","india","North Bengal University, Darjeeling""null","","null","null","/node/295731","null","null","null","null","null"
"0","india","S. P. Jain Institute of Manage ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/s.-p.-jain-institute-of-management-and-research_14947_medium.jpg","null","null","/node/294107","null","null","null","null","null"
"0","india","Veeramata Jijabai Technologica ...""null","","null","null","/node/295609","null","null","null","null","null"
"0","india","Indian School of Business and ...""null","","null","null","/node/294467","null","null","null","null","null"
"0","india","Gulbarga University, Gulbarga""null","","null","null","/node/295749","null","null","null","null","null"
"0","india","Indian Institute of Informatio ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-information-technology-iiit-allahabad_592560cf2aeae70239af4e0f_medium.jpg","null","null","/node/297319","null","null","null","null","null"
"0","india","Utkal University, Bhubaneswar""null","","null","null","/node/295605","null","null","null","null","null"
"0","india","Kakatiya University, Warangal""null","","null","null","/node/295740","null","null","null","null","null"
"0","india","Anna University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/anna-university_592560cf2aeae70239af4e05_medium.jpg","null","null","/node/296811","null","null","null","null","null"
"0","india","Sathyabama University""null","","null","null","/node/295479","null","null","null","null","null"
"0","india","Gauhati University, Guwahati""null","","null","null","/node/295753","null","null","null","null","null"
"0","india","Jain University""null","","null","null","/node/295744","null","null","null","null","null"
"0","india","Amity University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/amity-university_592560cf2aeae70239af563b_medium_0.jpg","null","null","/node/293723","null","null","null","null","null"
"0","india","Sri Venkateswara University""null","","null","null","/node/295590","null","null","null","null","null"
"0","india","Indian Institute of Technology ...""null","","null","null","/node/309674","null","null","null","null","null"
"0","india","National Institute of Design, India""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-institute-of-design-india_14916_medium.jpg","null","null","/node/294069","null","null","null","null","null"
"0","india","National Institute of Technolo ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-institute-of-technology-tiruchirappalli_592560e19988f300e2320ebf_medium.jpg","null","null","/node/295450","null","null","null","null","null"

